<TICKER>,<PER>,<DATE>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
DJ.W1FIN,D,20160628,000000,96.2053016,98.2158288,95.9684594,98.2053024,6554
DJ.W1FIN,D,20160629,000000,98.2579340,100.3158296,98.2263551,100.3105664,5951
DJ.W1FIN,D,20160630,000000,100.3737244,101.2895142,100.1737243,101.2579352,6261
DJ.W1FIN,D,20160701,000000,101.3105668,101.7105670,101.2474089,101.4105669,5330
DJ.W1FIN,D,20160703,000000,101.4210932,101.4316195,101.3789879,101.3895142,81
DJ.W1FIN,D,20160704,000000,101.3526721,101.6053038,101.2526721,101.2737247,4520
DJ.W1FIN,D,20160705,000000,101.2368826,101.2474089,99.4105661,99.5895135,5257
DJ.W1FIN,D,20160706,000000,99.5316188,99.5316188,98.0526708,98.9368817,6029
DJ.W1FIN,D,20160707,000000,98.9210922,99.7895136,98.9053027,99.2000397,5596
DJ.W1FIN,D,20160708,000000,99.2053028,100.6579350,98.8842501,100.5789876,4949
DJ.W1FIN,D,20160710,000000,100.5789876,100.5895139,100.5474086,100.5474086,107
DJ.W1FIN,D,20160711,000000,100.6000402,101.8895144,100.6000402,101.7526723,5106
DJ.W1FIN,D,20160712,000000,101.8053039,103.5421467,101.7947776,103.3895150,5217
DJ.W1FIN,D,20160713,000000,103.4210940,103.8368836,103.3737256,103.6210941,5517
DJ.W1FIN,D,20160714,000000,103.6263572,104.8684630,103.5579362,104.6579366,5386
DJ.W1FIN,D,20160715,000000,104.7000419,105.1316210,104.3579365,104.5684629,5386
DJ.W1FIN,D,20160717,000000,104.5789892,104.6316208,104.5789892,104.6105682,212
DJ.W1FIN,D,20160718,000000,104.6158313,105.0526736,104.5737260,104.9316209,4682
DJ.W1FIN,D,20160719,000000,104.9737262,105.0105683,104.3316207,104.7000419,5150
DJ.W1FIN,D,20160720,000000,104.6684629,105.2000421,104.5684629,105.1210947,4973
DJ.W1FIN,D,20160721,000000,105.1842526,105.4368843,105.0210946,105.1579368,5188
DJ.W1FIN,D,20160722,000000,105.1210947,105.1895158,104.8210946,105.1737263,4693
DJ.W1FIN,D,20160724,000000,105.1895158,105.1895158,105.1526736,105.1632000,108
DJ.W1FIN,D,20160725,000000,105.1895158,105.4158316,104.8842525,105.0789894,4583
DJ.W1FIN,D,20160726,000000,105.0158315,105.3895158,104.9158314,105.1789894,4987
DJ.W1FIN,D,20160727,000000,105.2158316,105.6263580,105.0210946,105.5947791,5385
DJ.W1FIN,D,20160728,000000,105.5526738,105.6421475,104.8684630,105.2947790,4873
DJ.W1FIN,D,20160729,000000,105.3000421,106.4105689,105.2368842,106.2368846,5299
DJ.W1FIN,D,20160808,000000,107.0474112,107.5895167,107.0316218,107.4842535,3897
DJ.W1FIN,D,20160809,000000,107.4895167,108.1421485,107.4053061,108.0421485,4669
DJ.W1FIN,D,20160810,000000,107.9842537,108.2684644,107.9789906,108.1368854,1351
DJ.W1FIN,D,20161128,000000,113.0263610,113.0263610,111.9842553,112.0737290,4868
DJ.W1FIN,D,20161129,000000,112.0684659,112.5579398,111.8526763,112.4000450,5660
DJ.W1FIN,D,20161130,000000,112.4000450,112.8895188,112.3053081,112.5789924,5863
DJ.W1FIN,D,20161201,000000,112.6000450,113.4474138,112.5947819,113.2842558,6037
DJ.W1FIN,D,20161202,000000,113.2474137,113.4474138,112.8842557,113.1210979,5717
DJ.W1FIN,D,20161204,000000,113.1158347,113.1210979,113.1158347,113.1210979,18
DJ.W1FIN,D,20161205,000000,112.8105714,113.9053087,112.4737292,113.8579403,6065
DJ.W1FIN,D,20161206,000000,113.9579403,115.0895197,113.9579403,115.0842566,5537
DJ.W1FIN,D,20161207,000000,115.2000461,117.0158363,115.1474145,116.9842573,5953
