<TICKER>,<PER>,<DATE>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
VTBR,D,20170518,000000,0.0660700,0.0667000,0.0651700,0.0655400,11370370000
VTBR,D,20170519,000000,0.0656900,0.0674500,0.0654000,0.0663900,14208280000
VTBR,D,20170522,000000,0.0668800,0.0668800,0.0656500,0.0656500,7469410000
VTBR,D,20170523,000000,0.0657400,0.0672400,0.0655200,0.0672100,6669520000
VTBR,D,20170524,000000,0.0672000,0.0681200,0.0666100,0.0670200,16316290000
VTBR,D,20170525,000000,0.0671200,0.0674500,0.0664800,0.0669400,4208120000
VTBR,D,20170526,000000,0.0669300,0.0670000,0.0658700,0.0663700,6080450000
VTBR,D,20170529,000000,0.0663700,0.0665000,0.0657700,0.0660000,1835610000
VTBR,D,20170530,000000,0.0659700,0.0661500,0.0653500,0.0659400,4215700000
VTBR,D,20170531,000000,0.0657400,0.0666900,0.0650800,0.0661500,7957120000
VTBR,D,20170601,000000,0.0658900,0.0666700,0.0642300,0.0647300,9317140000
VTBR,D,20170602,000000,0.0648000,0.0652000,0.0635700,0.0652000,10717760000
VTBR,D,20170605,000000,0.0652400,0.0656800,0.0645000,0.0650500,5672460000
VTBR,D,20170606,000000,0.0648100,0.0651700,0.0643300,0.0643500,3210560000
VTBR,D,20170607,000000,0.0643500,0.0647000,0.0641100,0.0641100,5520590000
VTBR,D,20170608,000000,0.0643000,0.0649300,0.0640000,0.0645000,8017090000
VTBR,D,20170609,000000,0.0644600,0.0652500,0.0642400,0.0652500,7626260000
VTBR,D,20170613,000000,0.0652500,0.0655000,0.0645000,0.0645000,6602720000
VTBR,D,20170614,000000,0.0645000,0.0645600,0.0633200,0.0640000,8543920000
VTBR,D,20170615,000000,0.0637000,0.0639400,0.0617800,0.0639000,43916940000
VTBR,D,20170616,000000,0.0638300,0.0641800,0.0628000,0.0639000,27985350000
VTBR,D,20170619,000000,0.0638800,0.0639000,0.0630500,0.0632200,9883190000
VTBR,D,20170620,000000,0.0633200,0.0639000,0.0626500,0.0639000,20204100000
VTBR,D,20170621,000000,0.0636500,0.0638900,0.0631500,0.0633400,5467680000
VTBR,D,20170622,000000,0.0631600,0.0641000,0.0625400,0.0639000,18900530000
VTBR,D,20170623,000000,0.0638300,0.0641700,0.0631800,0.0640000,14029370000
VTBR,D,20170626,000000,0.0641300,0.0645000,0.0634900,0.0634900,4325340000
VTBR,D,20170627,000000,0.0634200,0.0635800,0.0629200,0.0633800,13012970000
VTBR,D,20170628,000000,0.0630900,0.0638000,0.0628100,0.0638000,9983180000
VTBR,D,20170629,000000,0.0638400,0.0640300,0.0633700,0.0639000,9944390000
VTBR,D,20170630,000000,0.0637900,0.0645000,0.0635900,0.0640000,9058950000
VTBR,D,20170703,000000,0.0640000,0.0644200,0.0638700,0.0643000,5460580000
VTBR,D,20170704,000000,0.0642900,0.0649500,0.0642500,0.0644000,4766470000
VTBR,D,20170705,000000,0.0642300,0.0645600,0.0638600,0.0640000,6769720000
VTBR,D,20170706,000000,0.0641400,0.0642500,0.0633600,0.0638700,6716450000
VTBR,D,20170707,000000,0.0636300,0.0641500,0.0634600,0.0636800,5969050000
VTBR,D,20170710,000000,0.0637000,0.0642000,0.0635100,0.0638000,5617800000
VTBR,D,20170711,000000,0.0639100,0.0640300,0.0631700,0.0638700,5033920000
VTBR,D,20170712,000000,0.0638700,0.0645000,0.0635000,0.0640000,10566560000
VTBR,D,20170713,000000,0.0639500,0.0642800,0.0636000,0.0637100,5696400000
VTBR,D,20170714,000000,0.0637900,0.0640100,0.0636800,0.0638000,4281190000
VTBR,D,20170717,000000,0.0638400,0.0640900,0.0635000,0.0638700,4296540000
VTBR,D,20170718,000000,0.0637700,0.0639100,0.0630300,0.0635000,7744710000
VTBR,D,20170719,000000,0.0632700,0.0641000,0.0631100,0.0641000,5638400000
VTBR,D,20170720,000000,0.0641100,0.0653800,0.0638200,0.0649000,10011280000
VTBR,D,20170721,000000,0.0648800,0.0650600,0.0636100,0.0637300,5531340000
VTBR,D,20170724,000000,0.0636000,0.0639000,0.0631100,0.0635000,7677690000
VTBR,D,20170725,000000,0.0634900,0.0636000,0.0630400,0.0635000,9865030000
VTBR,D,20170726,000000,0.0634300,0.0637400,0.0632000,0.0636000,4730300000
VTBR,D,20170727,000000,0.0637700,0.0639600,0.0633300,0.0634100,6046800000
VTBR,D,20170728,000000,0.0634000,0.0634000,0.0607700,0.0609000,41400130000
VTBR,D,20170731,000000,0.0611300,0.0611500,0.0588100,0.0596900,15180720000
VTBR,D,20170801,000000,0.0597800,0.0606900,0.0593400,0.0600500,8390670000
VTBR,D,20170802,000000,0.0602000,0.0621500,0.0600000,0.0617100,13159790000
VTBR,D,20170803,000000,0.0616900,0.0628600,0.0614100,0.0618600,8472400000
VTBR,D,20170804,000000,0.0617200,0.0618300,0.0606300,0.0608200,6556200000
VTBR,D,20170807,000000,0.0609800,0.0621100,0.0608700,0.0621100,5190210000
VTBR,D,20170808,000000,0.0622100,0.0629500,0.0620200,0.0620600,14298190000
VTBR,D,20170809,000000,0.0619600,0.0627800,0.0613000,0.0619900,13458230000
VTBR,D,20170810,000000,0.0619800,0.0621800,0.0602300,0.0606800,7538460000
VTBR,D,20170811,000000,0.0606000,0.0608500,0.0594000,0.0600000,10177780000
VTBR,D,20170814,000000,0.0602400,0.0609200,0.0601500,0.0605000,3304850000
VTBR,D,20170815,000000,0.0605200,0.0613000,0.0601600,0.0610200,6648680000
VTBR,D,20170816,000000,0.0610300,0.0612000,0.0600900,0.0603700,5177680000
VTBR,D,20170817,000000,0.0601600,0.0605000,0.0600000,0.0600000,3092850000
VTBR,D,20170818,000000,0.0598900,0.0600000,0.0591000,0.0594500,6449420000
VTBR,D,20170821,000000,0.0596000,0.0597400,0.0592300,0.0592500,3259490000
VTBR,D,20170822,000000,0.0593700,0.0595500,0.0592400,0.0594000,1979560000
VTBR,D,20170823,000000,0.0594200,0.0604800,0.0590000,0.0604800,6898650000
VTBR,D,20170824,000000,0.0604900,0.0610500,0.0602800,0.0609200,5977670000
VTBR,D,20170825,000000,0.0609900,0.0614400,0.0599000,0.0602000,9932670000
VTBR,D,20170828,000000,0.0602100,0.0603300,0.0596700,0.0601700,5295620000
VTBR,D,20170829,000000,0.0599900,0.0603900,0.0595700,0.0599900,6762590000
VTBR,D,20170830,000000,0.0601900,0.0649700,0.0599900,0.0648000,34741520000
VTBR,D,20170831,000000,0.0649000,0.0653000,0.0641100,0.0645600,17809650000
VTBR,D,20170901,000000,0.0647000,0.0668300,0.0633100,0.0634500,31189430000
VTBR,D,20170904,000000,0.0630100,0.0635700,0.0616300,0.0616300,20647780000
VTBR,D,20170905,000000,0.0617900,0.0620400,0.0597000,0.0601000,27189750000
VTBR,D,20170906,000000,0.0600000,0.0607200,0.0593000,0.0602000,15052780000
VTBR,D,20170907,000000,0.0602500,0.0610000,0.0601000,0.0601000,8159330000
VTBR,D,20170908,000000,0.0602100,0.0618500,0.0601000,0.0616000,12818690000
VTBR,D,20170911,000000,0.0620200,0.0625700,0.0613500,0.0621100,13082360000
VTBR,D,20170912,000000,0.0622500,0.0642700,0.0620100,0.0637300,20740930000
VTBR,D,20170913,000000,0.0637300,0.0648400,0.0623900,0.0623900,21827340000
VTBR,D,20170914,000000,0.0626500,0.0633500,0.0622000,0.0628900,9692190000
VTBR,D,20170915,000000,0.0627800,0.0637900,0.0616000,0.0616000,14539870000
VTBR,D,20170918,000000,0.0621100,0.0624800,0.0619900,0.0622700,5753820000
VTBR,D,20170919,000000,0.0622400,0.0627400,0.0613700,0.0618800,9885970000
VTBR,D,20170920,000000,0.0619800,0.0619900,0.0611000,0.0618000,12836550000
VTBR,D,20170921,000000,0.0616800,0.0619500,0.0612600,0.0616300,11145840000
VTBR,D,20170922,000000,0.0616100,0.0619400,0.0610500,0.0612900,11143220000
VTBR,D,20170925,000000,0.0613500,0.0627900,0.0611900,0.0625400,11603980000
VTBR,D,20170926,000000,0.0626500,0.0628500,0.0621100,0.0623300,12977870000
VTBR,D,20170927,000000,0.0623300,0.0627500,0.0615700,0.0616300,11268050000
VTBR,D,20170928,000000,0.0618000,0.0622400,0.0616500,0.0619100,7369470000
VTBR,D,20170929,000000,0.0620500,0.0622500,0.0615900,0.0615900,4165570000
