<TICKER>,<PER>,<DATE>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
RI.IMOEX,D,20161208,000000,2168.4000000,2207.0200000,2167.9300000,2207.0200000,56852647164
RI.IMOEX,D,20161209,000000,2211.2900000,2220.0100000,2197.4900000,2208.5300000,45334270803
RI.IMOEX,D,20161212,000000,2219.1300000,2242.1700000,2210.0600000,2226.8900000,69318246274
RI.IMOEX,D,20161213,000000,2225.7400000,2247.0200000,2215.7000000,2247.0200000,49010822627
RI.IMOEX,D,20161214,000000,2248.2200000,2258.1000000,2215.1100000,2229.0500000,43639101604
RI.IMOEX,D,20161215,000000,2217.1600000,2240.1400000,2202.3500000,2237.2300000,61391210785
RI.IMOEX,D,20161216,000000,2239.0800000,2251.2300000,2229.3000000,2231.4100000,46994667402
RI.IMOEX,D,20161219,000000,2233.9900000,2235.1200000,2215.6900000,2215.6900000,26493505565
RI.IMOEX,D,20161220,000000,2215.3100000,2233.8400000,2207.3900000,2226.3600000,28490616452
RI.IMOEX,D,20161221,000000,2227.3100000,2237.6000000,2210.7300000,2212.3300000,40851561669
RI.IMOEX,D,20161222,000000,2203.8000000,2203.8000000,2172.3700000,2174.6400000,37392540000
RI.IMOEX,D,20161223,000000,2173.6200000,2188.9900000,2159.5100000,2173.1800000,25994807359
RI.IMOEX,D,20161226,000000,2172.8600000,2186.0200000,2172.2600000,2177.8600000,12072751796
RI.IMOEX,D,20161227,000000,2173.8000000,2190.9100000,2173.8000000,2189.4300000,14891010028
RI.IMOEX,D,20161228,000000,2191.1700000,2201.2100000,2182.9800000,2182.9800000,23747491439
RI.IMOEX,D,20161229,000000,2182.3000000,2210.4900000,2169.4300000,2206.3300000,26111105459
RI.IMOEX,D,20161230,000000,2206.0400000,2232.7200000,2206.0400000,2232.7200000,25270883590
RI.IMOEX,D,20170103,000000,2240.2800000,2293.9900000,2240.2500000,2285.4300000,35361476775
RI.IMOEX,D,20170104,000000,2284.6100000,2284.6100000,2251.7500000,2263.9000000,25110003543
RI.IMOEX,D,20170105,000000,2265.7200000,2270.9400000,2213.4500000,2220.3500000,27415124274
RI.IMOEX,D,20170106,000000,2221.3600000,2230.4100000,2195.4400000,2213.9300000,20165327203
RI.IMOEX,D,20170109,000000,2217.7400000,2227.8800000,2201.6000000,2211.2500000,22482015752
RI.IMOEX,D,20170110,000000,2209.5300000,2237.8800000,2205.8700000,2237.4900000,36020856703
RI.IMOEX,D,20170111,000000,2233.6200000,2239.8700000,2211.1600000,2218.6100000,36461564415
RI.IMOEX,D,20170112,000000,2217.6200000,2220.4700000,2205.5500000,2212.0000000,2356857806
RI.IMOEX,D,20170113,000000,2214.2400000,2217.4700000,2173.3900000,2195.1900000,42466050989
RI.IMOEX,D,20170116,000000,2195.6700000,2202.3900000,2180.7800000,2189.0700000,23936262365
RI.IMOEX,D,20170117,000000,2189.9500000,2195.3600000,2167.8800000,2178.7300000,28139377671
RI.IMOEX,D,20170118,000000,2180.6400000,2190.0000000,2165.3200000,2170.0900000,30577942830
RI.IMOEX,D,20170119,000000,2171.4500000,2178.2200000,2151.4300000,2162.2500000,37111133409
RI.IMOEX,D,20170120,000000,2162.7100000,2165.8800000,2147.1900000,2159.9600000,31573243736
RI.IMOEX,D,20170123,000000,2160.1300000,2160.1300000,2136.3500000,2146.0900000,26168520190
RI.IMOEX,D,20170124,000000,2147.5100000,2174.5900000,2147.5100000,2174.5900000,33802172657
RI.IMOEX,D,20170125,000000,2175.4000000,2178.9200000,2163.5500000,2176.0000000,31668116818
RI.IMOEX,D,20170126,000000,2179.3400000,2230.7700000,2179.3400000,2229.2000000,43653193710
