<TICKER>,<PER>,<DATE>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
RUBEUR,D,20160804,000000,0.0134940,0.0136380,0.0134570,0.0136210,263
RUBEUR,D,20160805,000000,0.0135570,0.0138190,0.0135570,0.0137050,294
RUBEUR,D,20160806,000000,0.0136860,0.0137970,0.0136860,0.0137280,11
RUBEUR,D,20160807,000000,0.0137180,0.0137280,0.0135050,0.0135090,15
RUBEUR,D,20160808,000000,0.0135090,0.0139520,0.0134910,0.0139080,292
RUBEUR,D,20160809,000000,0.0138910,0.0139260,0.0138150,0.0138460,294
RUBEUR,D,20160810,000000,0.0138240,0.0139020,0.0137330,0.0137360,292
RUBEUR,D,20160811,000000,0.0137100,0.0139460,0.0137000,0.0139050,292
RUBEUR,D,20160812,000000,0.0138970,0.0139450,0.0137240,0.0137600,274
RUBEUR,D,20160813,000000,0.0137800,0.0137800,0.0137600,0.0137600,7
RUBEUR,D,20160814,000000,0.0137600,0.0137600,0.0137530,0.0137560,6
RUBEUR,D,20160815,000000,0.0138260,0.0140290,0.0137540,0.0139150,295
RUBEUR,D,20160816,000000,0.0139120,0.0139200,0.0137850,0.0138400,292
RUBEUR,D,20160817,000000,0.0138280,0.0138560,0.0137530,0.0138070,295
RUBEUR,D,20160818,000000,0.0138000,0.0138740,0.0137250,0.0137870,292
RUBEUR,D,20160819,000000,0.0137770,0.0138240,0.0137240,0.0137780,294
RUBEUR,D,20160820,000000,0.0137800,0.0137860,0.0137650,0.0137860,7
RUBEUR,D,20160821,000000,0.0137860,0.0137880,0.0137830,0.0137860,6
RUBEUR,D,20160822,000000,0.0137830,0.0138010,0.0135770,0.0135770,290
RUBEUR,D,20160823,000000,0.0135780,0.0136870,0.0135310,0.0136590,291
RUBEUR,D,20160824,000000,0.0136400,0.0137060,0.0135560,0.0135660,293
RUBEUR,D,20160825,000000,0.0135560,0.0136620,0.0135510,0.0136480,294
RUBEUR,D,20160826,000000,0.0135670,0.0137800,0.0135540,0.0137800,292
RUBEUR,D,20160827,000000,0.0137450,0.0137650,0.0137440,0.0137470,8
RUBEUR,D,20160828,000000,0.0137660,0.0138690,0.0137660,0.0138690,12
RUBEUR,D,20160829,000000,0.0137230,0.0137770,0.0136720,0.0137540,289
RUBEUR,D,20160830,000000,0.0139290,0.0139290,0.0136810,0.0136960,293
RUBEUR,D,20160831,000000,0.0136790,0.0137310,0.0136550,0.0136630,296
RUBEUR,D,20160901,000000,0.0136520,0.0137180,0.0134790,0.0135020,296
RUBEUR,D,20160902,000000,0.0134900,0.0137280,0.0134790,0.0137090,291
RUBEUR,D,20160903,000000,0.0136910,0.0137080,0.0136910,0.0137080,8
RUBEUR,D,20160904,000000,0.0137290,0.0137330,0.0137060,0.0137060,9
RUBEUR,D,20160905,000000,0.0137060,0.0138240,0.0136300,0.0137370,291
RUBEUR,D,20160906,000000,0.0137960,0.0138140,0.0137070,0.0137110,294
RUBEUR,D,20160907,000000,0.0136840,0.0138190,0.0136840,0.0138110,293
RUBEUR,D,20160908,000000,0.0138070,0.0139000,0.0137510,0.0138240,295
RUBEUR,D,20160909,000000,0.0138340,0.0138370,0.0136830,0.0136830,294
RUBEUR,D,20160910,000000,0.0136890,0.0136890,0.0136850,0.0136880,8
RUBEUR,D,20160911,000000,0.0137180,0.0138200,0.0137130,0.0137130,20
RUBEUR,D,20160912,000000,0.0137140,0.0138470,0.0135970,0.0137450,292
RUBEUR,D,20160913,000000,0.0137200,0.0137340,0.0135580,0.0135990,299
RUBEUR,D,20160914,000000,0.0135420,0.0136800,0.0135370,0.0135960,294
RUBEUR,D,20160915,000000,0.0135870,0.0137040,0.0135620,0.0136890,296
RUBEUR,D,20160916,000000,0.0136860,0.0137560,0.0136290,0.0137060,295
RUBEUR,D,20160917,000000,0.0135810,0.0137470,0.0135810,0.0137470,6
RUBEUR,D,20160918,000000,0.0137270,0.0137550,0.0137230,0.0137540,11
RUBEUR,D,20160919,000000,0.0137540,0.0138390,0.0136830,0.0137950,294
RUBEUR,D,20160920,000000,0.0137800,0.0138110,0.0137110,0.0137910,298
RUBEUR,D,20160921,000000,0.0138030,0.0139630,0.0137500,0.0139360,287
RUBEUR,D,20160922,000000,0.0139090,0.0139710,0.0138590,0.0139610,296
RUBEUR,D,20160923,000000,0.0139820,0.0140120,0.0138360,0.0138580,293
RUBEUR,D,20160924,000000,0.0138690,0.0138690,0.0138480,0.0138480,7
RUBEUR,D,20160925,000000,0.0138920,0.0138960,0.0138470,0.0138500,12
RUBEUR,D,20160926,000000,0.0138530,0.0139140,0.0138080,0.0138480,286
RUBEUR,D,20160927,000000,0.0137950,0.0139340,0.0137410,0.0139120,293
RUBEUR,D,20160928,000000,0.0139460,0.0140970,0.0138560,0.0140850,297
RUBEUR,D,20160929,000000,0.0140780,0.0141150,0.0140140,0.0140750,294
RUBEUR,D,20160930,000000,0.0141050,0.0141580,0.0140230,0.0141020,294
RUBEUR,D,20161001,000000,0.0140990,0.0141160,0.0140970,0.0141160,7
RUBEUR,D,20161002,000000,0.0141160,0.0141160,0.0140880,0.0141040,11
RUBEUR,D,20161003,000000,0.0140990,0.0142840,0.0140420,0.0142570,293
RUBEUR,D,20161004,000000,0.0142540,0.0143140,0.0141530,0.0141870,299
RUBEUR,D,20161005,000000,0.0141600,0.0143060,0.0141600,0.0142470,296
RUBEUR,D,20161006,000000,0.0142560,0.0144020,0.0142480,0.0143930,294
RUBEUR,D,20161007,000000,0.0143880,0.0144330,0.0142930,0.0142930,295
RUBEUR,D,20161008,000000,0.0142900,0.0142950,0.0142740,0.0142950,8
RUBEUR,D,20161009,000000,0.0143020,0.0143500,0.0143020,0.0143230,21
RUBEUR,D,20161010,000000,0.0143280,0.0144530,0.0142800,0.0144530,293
RUBEUR,D,20161011,000000,0.0144540,0.0144680,0.0143390,0.0143790,296
RUBEUR,D,20161012,000000,0.0143660,0.0144630,0.0143440,0.0143460,297
RUBEUR,D,20161013,000000,0.0143360,0.0143850,0.0142140,0.0143020,292
RUBEUR,D,20161014,000000,0.0143030,0.0144250,0.0142850,0.0144250,290
RUBEUR,D,20161015,000000,0.0144380,0.0144380,0.0144270,0.0144330,9
RUBEUR,D,20161016,000000,0.0144220,0.0144350,0.0144220,0.0144320,23
RUBEUR,D,20161017,000000,0.0144340,0.0144530,0.0143440,0.0143530,294
RUBEUR,D,20161018,000000,0.0143320,0.0144570,0.0143280,0.0144570,291
RUBEUR,D,20161019,000000,0.0145130,0.0146140,0.0144120,0.0145810,296
RUBEUR,D,20161020,000000,0.0145760,0.0146320,0.0144990,0.0146000,293
RUBEUR,D,20161021,000000,0.0146420,0.0147310,0.0145930,0.0146830,295
RUBEUR,D,20161022,000000,0.0146660,0.0147150,0.0146660,0.0147150,8
RUBEUR,D,20161023,000000,0.0146670,0.0147090,0.0146570,0.0146830,29
RUBEUR,D,20161024,000000,0.0146820,0.0147420,0.0146250,0.0147230,295
RUBEUR,D,20161025,000000,0.0147330,0.0147840,0.0147020,0.0147020,296
RUBEUR,D,20161026,000000,0.0146920,0.0147960,0.0144990,0.0145270,295
RUBEUR,D,20161027,000000,0.0145430,0.0145840,0.0144600,0.0145810,291
RUBEUR,D,20161028,000000,0.0145700,0.0146460,0.0143710,0.0143990,296
RUBEUR,D,20161029,000000,0.0144230,0.0144230,0.0144110,0.0144110,7
RUBEUR,D,20161030,000000,0.0144020,0.0144080,0.0143930,0.0143930,11
RUBEUR,D,20161031,000000,0.0143940,0.0145030,0.0143120,0.0143280,295
RUBEUR,D,20161101,000000,0.0143300,0.0144000,0.0142100,0.0142320,296
RUBEUR,D,20161102,000000,0.0142320,0.0142380,0.0140470,0.0141360,294
RUBEUR,D,20161103,000000,0.0141260,0.0141760,0.0140620,0.0141010,299
RUBEUR,D,20161104,000000,0.0141090,0.0141300,0.0138840,0.0138890,299
RUBEUR,D,20161105,000000,0.0139520,0.0139520,0.0138690,0.0138690,8
RUBEUR,D,20161106,000000,0.0139880,0.0140420,0.0139360,0.0140310,15
RUBEUR,D,20161107,000000,0.0140200,0.0142050,0.0138780,0.0141810,301
RUBEUR,D,20161108,000000,0.0141550,0.0142060,0.0141220,0.0141980,303
